user_id,segment,engagement_score,past_purchase_count,avg_order_value,email_opened,clicked,converted,campaign_cost,revenue
966,medium,0.6590129306088336,4,425.30096217928195,0,0,0,10,0.0
967,low,0.4538806218250893,1,560.0433076731001,0,0,0,10,0.0
968,medium,0.3349667231484335,0,369.52142485414726,0,0,0,10,0.0
969,medium,0.6745973325240903,2,603.1130434680523,0,0,0,10,0.0
970,medium,0.6302139366081663,7,587.599038257929,0,0,0,10,0.0
971,medium,0.6165242857250668,2,546.835792296373,1,0,0,10,0.0
972,low,0.10045566984276122,2,460.6715863386189,0,0,0,10,0.0
973,low,0.40255960437733246,3,359.7999376571888,0,0,0,10,0.0
974,medium,0.6400530938740147,3,460.93596847805424,1,1,1,10,457.39572744267934
975,high,0.7156601337816604,2,611.0307175748122,1,1,1,10,703.9329385427726
976,medium,0.6809040313449295,4,512.9961871569116,0,0,0,10,0.0
977,medium,0.3199440585596657,5,344.696307048755,0,0,0,10,0.0
978,high,0.6599637012988558,4,387.5272360580059,1,0,0,10,0.0
979,medium,0.5150324552206057,2,625.315140085228,1,1,0,10,0.0
980,medium,0.5303169884489238,5,548.7912752127886,0,0,0,10,0.0
981,medium,0.5580600333203614,2,376.5999879260072,1,0,0,10,0.0
982,low,0.008484564657733229,2,323.41685038254064,0,0,0,10,0.0
983,high,0.9841467098488521,4,437.49578653999333,0,0,0,10,0.0
984,high,0.6178352370936576,4,314.86412920100804,0,0,0,10,0.0
985,low,0.07153097636170119,2,484.41655099929994,0,0,0,10,0.0
986,medium,0.3056058070104228,6,745.1625371836303,0,0,0,10,0.0
987,medium,0.5267433733176379,3,340.3043924300828,1,0,0,10,0.0
988,medium,0.6729067535683888,7,481.3974336793785,1,0,0,10,0.0
989,medium,0.5663788664321856,1,631.1926575331252,1,1,0,10,0.0
990,low,0.41132873424021366,1,574.9087858300095,1,0,0,10,0.0
991,low,0.006640601729290041,2,485.1259285200862,0,0,0,10,0.0
992,medium,0.5168061193918904,0,485.3651329831803,1,0,0,10,0.0
993,medium,0.4838251910022087,4,384.40902175754206,0,0,0,10,0.0
994,medium,0.4995871776883172,5,473.23442299944463,0,0,0,10,0.0
995,medium,0.32888527413407515,2,524.344071424013,0,0,0,10,0.0
996,high,0.8737741444277229,1,610.511354327409,1,1,1,10,503.4836389761757
997,low,0.2516102074293172,2,437.9824376485244,0,0,0,10,0.0
998,high,0.9060595399445056,9,481.01648719365375,1,0,0,10,0.0
999,low,0.24264531703085768,3,405.0786519243318,0,0,0,10,0.0
1000,medium,0.3597526544905728,2,522.5325179540505,0,0,0,10,0.0
1001,high,0.8593027816311287,6,578.3779450308963,1,1,1,10,591.731501861122
1002,medium,0.36895454484206647,5,562.9648013429895,0,0,0,10,0.0
1003,low,0.43619728167740746,1,382.98129245576445,0,0,0,10,0.0
1004,low,0.30655811953462075,1,514.6863209456415,1,0,0,10,0.0
1005,low,0.07860194177847712,4,432.2687471749812,0,0,0,10,0.0
1006,medium,0.6849352229924827,0,601.1050015652834,1,0,0,10,0.0
1007,medium,0.5073461853341282,1,483.8687277226462,0,0,0,10,0.0
1008,low,0.0364492259358275,1,348.0486661758915,0,0,0,10,0.0
1009,medium,0.5507331617660269,2,478.0197294392267,0,0,0,10,0.0
1010,medium,0.40127956280512406,6,545.8472569198881,0,0,0,10,0.0
1011,medium,0.621477380750921,2,524.4006063142799,1,1,0,10,0.0
1012,low,0.4089110367830953,8,448.82039863480196,0,0,0,10,0.0
1013,low,0.48947367792733093,2,441.4726610128854,0,0,0,10,0.0
1014,high,0.8007478124098015,1,401.24956017836837,0,0,0,10,0.0
1015,low,0.22747843986386856,3,460.52503796646937,0,0,0,10,0.0
1016,low,0.3767378027232403,2,414.43210334741974,0,0,0,10,0.0
1017,high,0.6529882625367706,2,597.0085986177314,1,1,0,10,0.0
1018,medium,0.5187662055172496,1,409.88626092683836,0,0,0,10,0.0
1019,low,0.27312380006542547,4,512.2284462362201,0,0,0,10,0.0
1020,high,0.6357892491241549,3,505.4303903326333,0,0,0,10,0.0
1021,medium,0.4671936342027654,1,594.5667447884912,0,0,0,10,0.0
1022,medium,0.6413139194268808,2,608.9368288958372,0,0,0,10,0.0
1023,low,0.42807681099733014,2,569.5969943281328,1,0,0,10,0.0
1024,low,0.0496188324598405,2,535.292834329013,0,0,0,10,0.0
1025,low,0.04536044137391543,4,395.1353853905942,0,0,0,10,0.0
1026,medium,0.4050781908007741,8,393.11299122617424,0,0,0,10,0.0
1027,low,0.43738303127699674,5,415.4309180235051,0,0,0,10,0.0
1028,low,0.06445129253674947,2,575.1920999627915,0,0,0,10,0.0
1029,medium,0.5879987210509785,4,507.33299282506357,1,0,0,10,0.0
1030,low,0.05058280980655161,2,586.8657240735563,1,0,0,10,0.0
1031,high,0.8492551414991302,3,600.2802734320082,1,0,0,10,0.0
1032,medium,0.4424269196476579,3,427.40480997007523,0,0,0,10,0.0
1033,medium,0.6155655851863469,6,503.20743275571874,1,0,0,10,0.0
1034,high,0.6934761795301454,7,498.700632131641,0,0,0,10,0.0
1035,high,0.8556807317559839,3,467.2212310375785,1,1,0,10,0.0
1036,medium,0.39427301383035396,3,446.51571454752883,0,0,0,10,0.0
1037,medium,0.5854641132448615,2,618.4755503411056,0,0,0,10,0.0
1038,low,0.4368390172803744,2,505.1971726715501,1,0,0,10,0.0
1039,high,0.650720719650704,1,501.3144788559768,1,0,0,10,0.0
1040,medium,0.6466382754382014,4,419.7222325131404,0,0,0,10,0.0
1041,medium,0.5374301017657191,3,567.5212430413504,0,0,0,10,0.0
1042,low,0.06355524543351199,1,399.4892499161985,0,0,0,10,0.0
1043,medium,0.4710167421438848,4,545.4905528844682,0,0,0,10,0.0
1044,medium,0.36434411739403916,1,548.2229360055162,0,0,0,10,0.0
1045,low,0.35017394443328476,5,458.74849506764315,0,0,0,10,0.0
1046,medium,0.6035472537671798,4,531.765208118318,1,1,0,10,0.0
1047,medium,0.34231860810911957,3,518.5669559044487,0,0,0,10,0.0
1048,high,0.8024559410778578,5,496.063937518985,1,0,0,10,0.0
1049,low,0.4073125280129586,0,501.29439801452327,0,0,0,10,0.0
1050,high,0.9744652166203986,1,506.1781823193521,1,1,1,10,461.3636266821883
1051,low,0.256758933370885,1,512.9911672672048,0,0,0,10,0.0
1052,medium,0.6801116894445628,4,506.0242031343707,0,0,0,10,0.0
1053,low,0.2678444852280149,2,389.6135809787858,0,0,0,10,0.0
1054,low,0.19709524729995398,6,484.7789048994395,0,0,0,10,0.0
1055,low,0.42410156427644774,1,526.4948601196872,0,0,0,10,0.0
1056,medium,0.4971930841832356,4,509.72887285392915,0,0,0,10,0.0
1057,low,0.23595125528226152,4,595.3750259395139,0,0,0,10,0.0
1058,medium,0.4961249957639313,1,562.0086589499455,0,0,0,10,0.0
1059,medium,0.6387140007478981,2,412.9590464946864,1,0,0,10,0.0
1060,medium,0.6327766166752209,3,483.3372891945605,0,0,0,10,0.0
1061,low,0.2017599962201056,8,468.8663346552812,0,0,0,10,0.0
1062,low,0.1666499299352625,0,499.5651513372816,0,0,0,10,0.0
1063,low,0.24596401201956464,1,499.70186001613,0,0,0,10,0.0
1064,medium,0.5291090038948436,3,561.1521669239849,0,0,0,10,0.0
1065,medium,0.3953348842511988,1,517.7328363141144,0,0,0,10,0.0
1066,low,0.3969775423577953,4,623.0545005208551,0,0,0,10,0.0
1067,medium,0.49459310629296915,4,524.100313766236,1,0,0,10,0.0
1068,high,0.7336182193679839,0,416.94094796627235,0,0,0,10,0.0
1069,medium,0.3427283971855962,1,453.271937983178,1,0,0,10,0.0
1070,medium,0.39553806416144277,6,560.3789070731758,1,0,0,10,0.0
1071,medium,0.6797124687023934,5,338.5831735494314,0,0,0,10,0.0
1072,medium,0.4220398747278106,2,365.4119585239955,1,1,1,10,372.24915934988746
1073,high,0.6675437157468141,3,501.06972071252306,1,1,0,10,0.0
1074,high,0.7842691166619973,7,595.0922118521166,1,0,0,10,0.0
1075,low,0.15354387168012434,1,630.7035431954878,1,0,0,10,0.0
1076,medium,0.3140637001084777,4,478.28942529782285,1,0,0,10,0.0
1077,medium,0.42925808691176687,3,606.0828686985884,0,0,0,10,0.0
1078,medium,0.5176434495757873,2,507.2267909768898,0,0,0,10,0.0
1079,medium,0.5206849488079868,2,346.8585017756769,1,0,0,10,0.0
1080,low,0.17827946058844435,3,499.19234635216304,0,0,0,10,0.0
1081,low,0.22365137812630032,6,438.1091875378449,0,0,0,10,0.0
1082,high,0.9862071672939066,4,591.823088047774,1,1,1,10,516.2185254959181
1083,medium,0.45093939089212465,1,497.4324739645513,0,0,0,10,0.0
1084,low,0.1291134066299915,3,372.20868934435293,0,0,0,10,0.0
1085,low,0.12173352203338006,3,350.02851890914405,0,0,0,10,0.0
1086,medium,0.48310584508165366,1,497.9020042585549,0,0,0,10,0.0
1087,medium,0.6038080594867776,2,257.97825285402945,1,0,0,10,0.0
1088,high,0.6823952736753893,1,448.1834710172099,0,0,0,10,0.0
1089,low,0.35464806357038403,2,523.1030325742842,1,1,0,10,0.0
1090,medium,0.3084599293397665,4,394.2983495944642,1,0,0,10,0.0
1091,low,0.209466488991973,0,599.398715690533,0,0,0,10,0.0
1092,medium,0.6103460260811147,2,619.1006549750692,1,0,0,10,0.0
1093,medium,0.4354931823097725,0,398.3299047248048,1,0,0,10,0.0
1094,medium,0.5254948405781598,5,470.19558258035136,0,0,0,10,0.0
1095,medium,0.3819916931303643,1,599.4693151321471,0,0,0,10,0.0
1096,high,0.8967981564504689,1,499.8692465744911,1,1,0,10,0.0
1097,medium,0.3209116413075038,1,360.55214219009804,0,0,0,10,0.0
1098,high,0.9410170579502002,5,485.6678931435647,1,0,0,10,0.0
1099,low,0.09909819321083407,2,414.70716777041605,0,0,0,10,0.0
1100,medium,0.6497592126833323,2,610.8197896425886,0,0,0,10,0.0
1101,high,0.7410116965202069,2,560.5932094324589,0,0,0,10,0.0
1102,low,0.3613417872372433,1,468.6243054734372,0,0,0,10,0.0
1103,low,0.15961264889309423,2,514.214801253004,0,0,0,10,0.0
1104,low,0.4529558356173238,1,369.1878423027514,1,0,0,10,0.0
1105,low,0.06331856275918718,8,424.6222541442388,0,0,0,10,0.0
1106,high,0.6714079157090395,10,655.3279187692493,0,0,0,10,0.0
1107,medium,0.49721205006352087,3,505.3514652579667,1,0,0,10,0.0
1108,low,0.040969219519073063,3,593.0085804791365,0,0,0,10,0.0
1109,medium,0.3783920738807047,5,523.2013088408029,1,0,0,10,0.0
1110,high,0.9775065528848057,0,631.4281843029524,1,0,0,10,0.0
1111,low,0.4882448305739436,2,300.11624674007805,0,0,0,10,0.0
1112,medium,0.45050373173216873,3,481.17824159809936,0,0,0,10,0.0
1113,medium,0.6693144084055742,1,664.4781646216389,1,0,0,10,0.0
1114,medium,0.5179298702693726,0,595.6173435560644,0,0,0,10,0.0
1115,medium,0.4078969863495068,1,632.5372258790192,0,0,0,10,0.0
1116,medium,0.5809594884322394,2,499.32354063435093,1,0,0,10,0.0
1117,high,0.8635607226299429,0,446.28935845866164,1,1,0,10,0.0
1118,low,0.4945626595543667,6,397.28355403120713,0,0,0,10,0.0
1119,medium,0.4060189149637133,5,390.30719083384895,0,0,0,10,0.0
1120,high,0.8688238010646941,3,580.7060562208519,1,0,0,10,0.0
1121,low,0.026011877514723447,3,551.3211050420852,0,0,0,10,0.0
1122,low,0.056823019348359705,1,493.34265506696397,0,0,0,10,0.0
1123,low,0.001959187475546631,2,550.819065485168,0,0,0,10,0.0
1124,low,0.49973034052983656,6,514.2451759052061,0,0,0,10,0.0
1125,medium,0.6209094788589911,2,596.2217701399484,0,0,0,10,0.0
1126,medium,0.6146892058934164,5,595.268675490817,0,0,0,10,0.0
1127,high,0.8038904301152718,5,393.41258995151577,1,0,0,10,0.0
1128,medium,0.4200268331621759,2,527.364598746979,1,0,0,10,0.0
1129,medium,0.36050571378507035,5,333.11332498059176,1,0,0,10,0.0
1130,medium,0.41386989553858544,5,513.3020738090596,1,1,0,10,0.0
1131,low,0.18798561096456956,4,560.4304279701586,0,0,0,10,0.0
1132,medium,0.6025240387921176,4,368.6280655206839,0,0,0,10,0.0
1133,high,0.815864715561261,1,458.3537264539168,1,1,1,10,429.28980176300536
1134,medium,0.33099345062219304,0,500.95263772198024,0,0,0,10,0.0
1135,medium,0.30721160358356486,1,523.391491637339,0,0,0,10,0.0
1136,high,0.6409328718136252,1,472.1396296775165,0,0,0,10,0.0
1137,low,0.20524935684868967,4,382.7711847595328,0,0,0,10,0.0
1138,medium,0.6732771668196073,1,494.5992798080742,1,1,0,10,0.0
1139,medium,0.5549609924836887,4,334.7756433059022,0,0,0,10,0.0
1140,medium,0.6207303599502061,3,476.7358563317855,1,0,0,10,0.0
1141,low,0.23318729725227427,1,455.86263863030706,0,0,0,10,0.0
1142,medium,0.4446664332780171,7,486.57343265605795,0,0,0,10,0.0
1143,medium,0.3433601490866491,2,444.0678022524317,0,0,0,10,0.0
1144,medium,0.6503732088744819,7,349.23191618438,0,0,0,10,0.0
1145,medium,0.6132640116111612,3,463.3656679410488,0,0,0,10,0.0
1146,low,0.08405904879886256,4,593.0820125037319,0,0,0,10,0.0
1147,low,0.25613028193813026,3,626.1460803988805,0,0,0,10,0.0
1148,medium,0.49494992316849795,3,743.9334278719266,0,0,0,10,0.0
1149,low,0.3125457763432643,2,669.1650408397663,0,0,0,10,0.0
1150,low,0.4730934469956306,3,380.3062073331896,1,0,0,10,0.0
1151,low,0.2898857208812398,3,459.15623987273403,0,0,0,10,0.0
1152,low,0.2701086333893093,4,497.7214365162223,0,0,0,10,0.0
1153,medium,0.3201291731738656,2,491.44401657663,0,0,0,10,0.0
1154,medium,0.3251629904072096,1,506.9533329896226,0,0,0,10,0.0
1155,medium,0.37493871653071553,3,740.7591421547559,0,0,0,10,0.0
1156,low,0.01623538584587414,5,391.7948454207603,0,0,0,10,0.0
1157,high,0.8973411582280049,5,428.6468863785701,0,0,0,10,0.0
1158,low,0.36166515199698157,1,664.3825930089092,0,0,0,10,0.0
1159,low,0.06802811721582147,1,438.4018656915148,0,0,0,10,0.0
1160,high,0.9344315603181124,5,539.3580650335716,1,0,0,10,0.0
1161,low,0.07739301742305599,2,603.4657369868208,0,0,0,10,0.0
1162,high,0.7204702347989436,9,548.649901673203,0,0,0,10,0.0
1163,medium,0.399590759664546,1,519.1765633102492,0,0,0,10,0.0
1164,low,0.1861535492865239,5,593.8610769693984,0,0,0,10,0.0
1165,high,0.7018655063559848,7,410.693144349503,0,0,0,10,0.0
1166,low,0.24447546321922603,4,450.36368705039985,0,0,0,10,0.0
1167,low,0.2037039406773427,4,553.5637588465164,0,0,0,10,0.0
1168,medium,0.6946277963117305,2,293.0560740785749,0,0,0,10,0.0
1169,high,0.6223705400512902,5,641.6583823344693,1,1,1,10,687.6920534106495
1170,medium,0.3568725505549406,4,530.3392375197781,1,0,0,10,0.0
1171,medium,0.321130357563441,7,515.303175278115,0,0,0,10,0.0
1172,low,0.3129205974911879,3,336.9487122358943,0,0,0,10,0.0
1173,medium,0.3218037109654878,5,371.33908746002624,0,0,0,10,0.0
1174,medium,0.6345758949504493,5,460.14163356991384,1,0,0,10,0.0
1175,medium,0.5047754522727711,2,580.7429850295599,0,0,0,10,0.0
1176,medium,0.5108030498326135,4,292.33839878014146,1,0,0,10,0.0
1177,low,0.2807972538560971,2,578.8364800777356,0,0,0,10,0.0
1178,high,0.6683254825224842,4,463.99686758916334,1,0,0,10,0.0
1179,low,0.09884515155724377,0,477.6576527258348,0,0,0,10,0.0
1180,medium,0.4275269291492019,3,525.3592941690806,0,0,0,10,0.0
1181,low,0.2967482079109257,5,526.9317237846411,1,0,0,10,0.0
1182,medium,0.3840471103760858,3,428.75714100634025,1,0,0,10,0.0
1183,medium,0.34653269085330446,2,562.4910088468843,1,0,0,10,0.0
1184,low,0.4850584432092161,2,268.0601860103561,0,0,0,10,0.0
1185,high,0.6087927259238491,5,454.9581113432345,1,0,0,10,0.0
1186,low,0.4013487026680108,1,515.3681763176904,1,1,0,10,0.0
1187,medium,0.6152140598300089,1,465.5050684785525,1,0,0,10,0.0
1188,high,0.7188856455380384,3,317.3089696034018,0,0,0,10,0.0
1189,medium,0.35425064640292536,4,575.8027378760471,0,0,0,10,0.0
1190,low,0.07281432335271171,1,375.1612187872948,0,0,0,10,0.0
1191,high,0.878972646894877,7,493.24859924717106,0,0,0,10,0.0
1192,medium,0.5571226364344695,1,515.3034597067623,1,1,0,10,0.0
1193,medium,0.6130982697005547,2,501.9827153765367,1,1,0,10,0.0
1194,medium,0.6749924689596418,2,616.9010925863815,1,1,0,10,0.0
1195,high,0.8767709453066368,5,494.6737440006313,1,0,0,10,0.0
1196,low,0.07792576827572173,3,542.745540469694,0,0,0,10,0.0
1197,low,0.12172130838270534,2,494.4095966848759,0,0,0,10,0.0
1198,low,0.4210968654365573,4,561.2956084166275,1,1,0,10,0.0
1199,low,0.10465303791710429,2,639.3495297047523,0,0,0,10,0.0
1200,high,0.6290089267817925,2,513.7541829472194,0,0,0,10,0.0
1201,low,0.35164002702112523,5,578.1850357582999,0,0,0,10,0.0
1202,high,0.7610105421960568,2,645.5328934882198,1,0,0,10,0.0
1203,high,0.9680160210183615,4,635.7184246974272,1,0,0,10,0.0
1204,medium,0.5601020284374646,0,461.47105963887896,1,0,0,10,0.0
1205,medium,0.3361675911166643,8,603.6432355745168,1,0,0,10,0.0
1206,low,0.47392828362683037,1,524.8771160047193,0,0,0,10,0.0
1207,medium,0.4034229054560983,5,611.7229997733914,0,0,0,10,0.0
1208,medium,0.4348849961625143,2,556.863458356295,0,0,0,10,0.0
1209,medium,0.4609041654734168,5,527.5668076036188,0,0,0,10,0.0
1210,low,0.025612148202156626,1,543.3972080346355,1,0,0,10,0.0
1211,medium,0.4986061688922419,4,525.5237956038932,1,0,0,10,0.0
1212,medium,0.3493273964301169,3,529.433304513651,0,0,0,10,0.0
1213,high,0.7603881306753407,3,484.1167639418091,1,1,1,10,540.5496268102005
1214,low,0.17535489399604215,2,474.8275659392483,0,0,0,10,0.0
1215,medium,0.6091360333706013,2,676.3174929372669,1,0,0,10,0.0
1216,medium,0.6212682046530924,2,547.7527911111184,1,0,0,10,0.0
1217,high,0.6613651529556351,5,442.66950777686003,1,1,0,10,0.0
1218,medium,0.44662047495169044,4,472.25825685703563,1,0,0,10,0.0
1219,medium,0.44934126441273264,2,605.6258453447952,0,0,0,10,0.0
1220,medium,0.360564177574434,4,426.38132899113805,1,0,0,10,0.0
1221,low,0.39922675252559525,6,351.7972318188989,0,0,0,10,0.0
1222,high,0.8828913313341693,6,359.1550859397955,0,0,0,10,0.0
1223,medium,0.3761527145188139,2,327.10243997952125,1,0,0,10,0.0
1224,low,0.18336095429689953,1,370.1185141735542,0,0,0,10,0.0
1225,medium,0.34232200994260564,2,381.91340601991897,0,0,0,10,0.0
1226,medium,0.5512826388372176,2,638.5237379608138,1,0,0,10,0.0
1227,medium,0.3485487698194478,4,495.38207873407316,0,0,0,10,0.0
1228,medium,0.6943736674499671,2,463.6736460863283,1,1,1,10,395.61689134394516
1229,low,0.39034103734393116,3,355.65869369814266,1,1,1,10,319.8469668337539
1230,medium,0.456095419833598,3,485.687360252866,0,0,0,10,0.0
1231,low,0.2892819661396772,4,326.2671937435807,0,0,0,10,0.0
1232,medium,0.6645367264865635,2,463.05828287136353,0,0,0,10,0.0
1233,medium,0.5216397121583304,2,706.4494389843675,1,0,0,10,0.0
1234,high,0.669799394559182,2,566.3803578706365,1,0,0,10,0.0
1235,medium,0.4514813422324637,1,479.02018396454696,0,0,0,10,0.0
1236,medium,0.6372579460118981,4,569.8123605406356,0,0,0,10,0.0
1237,low,0.32210650799480894,1,447.8456821872432,0,0,0,10,0.0
1238,medium,0.5602897537335201,4,419.9322257120812,1,1,0,10,0.0
1239,low,0.4334107428442446,7,670.4129629532843,0,0,0,10,0.0
1240,high,0.9575892229850018,4,385.77253460797266,0,0,0,10,0.0
1241,low,0.45989628588971815,2,464.5878764322649,0,0,0,10,0.0
1242,low,0.04742459662657805,2,530.603328236351,1,1,0,10,0.0
1243,low,0.27206300098155045,6,406.37657942425517,0,0,0,10,0.0
1244,low,0.3702547606091593,1,565.060495363141,0,0,0,10,0.0
1245,low,0.3784634225635069,2,469.34054753577476,0,0,0,10,0.0
1246,medium,0.5426864807880015,3,566.3910327566857,0,0,0,10,0.0
1247,high,0.6667149340734696,2,558.5984179750518,1,0,0,10,0.0
1248,high,0.9189682215766657,6,475.698786937417,0,0,0,10,0.0
1249,low,0.36005566675747286,3,671.0658672590985,1,0,0,10,0.0
1250,medium,0.3344543086196145,3,433.46641965665583,0,0,0,10,0.0
1251,low,0.23190491233718813,4,634.8870470548737,0,0,0,10,0.0
1252,medium,0.3695909598087214,0,617.4933242628041,1,1,0,10,0.0
1253,high,0.7349908182851888,3,677.0882207660441,1,0,0,10,0.0
1254,high,0.6072324368822741,4,517.4056039343021,0,0,0,10,0.0
1255,medium,0.4601319473643033,8,421.141428807201,0,0,0,10,0.0
1256,medium,0.5199507684624841,3,707.6796585329547,0,0,0,10,0.0
1257,medium,0.5478330371308346,1,466.5298532023636,0,0,0,10,0.0
1258,medium,0.565396138051484,4,418.64574272944645,1,0,0,10,0.0
1259,high,0.9345165252409839,1,481.02132540951874,1,0,0,10,0.0
1260,medium,0.386185162910292,3,401.83092838429224,1,0,0,10,0.0
1261,medium,0.34819272897538717,1,552.6148825123346,0,0,0,10,0.0
1262,low,0.42576858594896283,6,439.4331618241488,0,0,0,10,0.0
1263,medium,0.36264512595705994,3,471.2515830095128,0,0,0,10,0.0
1264,medium,0.6899040325344781,3,596.7778861664963,0,0,0,10,0.0
1265,high,0.9370152917594547,5,562.3693210176192,1,0,0,10,0.0
1266,high,0.8003506423558396,6,501.5584572569659,1,1,1,10,457.56327499182083
1267,medium,0.69256856996881,1,517.0873528746982,1,1,0,10,0.0
1268,medium,0.3389506916432017,3,501.22554306315413,0,0,0,10,0.0
1269,medium,0.4212263044700406,2,456.88449335826357,0,0,0,10,0.0
1270,medium,0.5552897660162446,3,499.74733391522125,0,0,0,10,0.0
1271,medium,0.4400027473892715,3,549.0841625492943,0,0,0,10,0.0
1272,low,0.4641862759903959,3,487.38378710211606,1,0,0,10,0.0
1273,low,0.03281304408890878,1,541.9767630230274,0,0,0,10,0.0
1274,high,0.8197647328243858,1,416.3331221576953,0,0,0,10,0.0
1275,medium,0.5363465069580458,1,439.61063488542953,0,0,0,10,0.0
1276,high,0.8610912495108896,4,426.5679496726025,1,1,0,10,0.0
1277,medium,0.40226648933272574,1,443.48686282075937,1,0,0,10,0.0
1278,low,0.18228321375993223,2,628.7181046706091,0,0,0,10,0.0
1279,high,0.9374722118659911,1,572.603879311036,1,0,0,10,0.0
1280,medium,0.3779771075880639,3,392.30768813156544,0,0,0,10,0.0
1281,medium,0.6307471388693449,1,543.7498296408455,0,0,0,10,0.0
1282,low,0.2813277114513712,2,460.941768735143,0,0,0,10,0.0
1283,medium,0.6048750044776328,2,431.76154145284346,0,0,0,10,0.0
1284,high,0.8854429465053886,4,351.4260534277493,1,0,0,10,0.0
1285,medium,0.3830045981539516,3,597.1918693820244,0,0,0,10,0.0
1286,medium,0.5275250945735491,1,363.6136850332862,1,1,0,10,0.0
1287,high,0.947089261122037,4,494.80368219901254,1,1,0,10,0.0
1288,medium,0.47284649472077167,2,405.3688754275131,0,0,0,10,0.0
1289,high,0.9866363080893267,3,577.5843947069925,0,0,0,10,0.0
1290,high,0.7808860400406872,4,466.56481736860496,1,1,0,10,0.0
1291,medium,0.35711425466715385,2,486.55373444796555,0,0,0,10,0.0
1292,high,0.7557738720310693,3,489.92657370699675,1,1,1,10,544.0478229836548
1293,medium,0.6806809625562148,4,530.2570334935783,0,0,0,10,0.0
1294,medium,0.42788833973594165,2,501.30047639833094,0,0,0,10,0.0
1295,low,0.4340490799335314,2,495.67268110388835,0,0,0,10,0.0
1296,medium,0.6525002726727559,3,448.1598024745222,0,0,0,10,0.0
1297,high,0.7400746097327844,8,342.5270626657907,0,0,0,10,0.0
1298,high,0.6333030632202529,5,388.1449040458144,1,0,0,10,0.0
1299,medium,0.5898231636635273,2,571.8479738680645,1,1,0,10,0.0
1300,low,0.155756149506993,3,469.41805366737026,0,0,0,10,0.0
1301,high,0.9131694457030289,2,433.599022227752,1,0,0,10,0.0
1302,low,0.22132742413021655,0,359.4271855581955,0,0,0,10,0.0
1303,high,0.7941066969370486,3,328.0352859909648,1,0,0,10,0.0
1304,medium,0.6111637626994146,2,429.67931198718014,1,0,0,10,0.0
1305,low,0.19118166553081395,4,588.8052854045258,0,0,0,10,0.0
1306,low,0.22156367266145727,1,444.29298063776815,0,0,0,10,0.0
1307,low,0.18809523438481107,3,540.0485525241447,0,0,0,10,0.0
1308,low,0.18367025763863998,3,439.6940170602042,0,0,0,10,0.0
1309,medium,0.5103786307605838,2,563.8866696028849,1,0,0,10,0.0
1310,low,0.40439972225057536,2,464.8249198191331,1,0,0,10,0.0
1311,high,0.7447073247690263,4,376.81157544495034,0,0,0,10,0.0
1312,low,0.26212736026886835,3,473.10469321005564,0,0,0,10,0.0
1313,medium,0.5682909301770402,4,683.4000418280407,1,1,0,10,0.0
1314,low,0.1347197231518275,2,678.9884315550855,1,0,0,10,0.0
1315,medium,0.411009121960957,2,548.6533302779364,0,0,0,10,0.0
1316,medium,0.6733652508093819,2,486.2941184586297,0,0,0,10,0.0
1317,medium,0.5894138293324354,6,530.3901802095083,0,0,0,10,0.0
1318,low,0.28859333811165444,0,531.6852338733289,0,0,0,10,0.0
1319,high,0.8590880217682448,2,496.01132476328985,0,0,0,10,0.0
1320,high,0.6117197772413673,4,544.0944019922617,1,0,0,10,0.0
1321,medium,0.5472411862246787,1,520.8226862153564,1,0,0,10,0.0
1322,high,0.8038035492896808,3,468.40276146356865,1,1,0,10,0.0
1323,low,0.27287483988971784,4,380.4743200616357,0,0,0,10,0.0
1324,medium,0.44376953073232683,2,453.9940757779834,1,1,0,10,0.0
1325,low,0.040736948856470945,2,579.9518849073597,0,0,0,10,0.0
1326,medium,0.3773356934448209,3,496.8537775504635,0,0,0,10,0.0
1327,high,0.9802978852850687,5,530.0286891587505,0,0,0,10,0.0
1328,low,0.20434978113546698,4,471.6984472295588,0,0,0,10,0.0
1329,medium,0.48667326233234565,2,394.04024949893756,0,0,0,10,0.0
1330,medium,0.3210839159413756,1,476.1370285128177,0,0,0,10,0.0
1331,medium,0.31502649181759224,4,397.75440992506486,0,0,0,10,0.0
1332,low,0.35859072352337884,7,391.3710826396449,0,0,0,10,0.0
1333,medium,0.5152378656484444,8,620.563660886941,0,0,0,10,0.0
1334,low,0.25435299210813334,4,457.9913995065784,0,0,0,10,0.0
1335,low,0.12156226521133434,4,425.85152745399665,0,0,0,10,0.0
1336,medium,0.5979002926519689,2,661.7959684380905,0,0,0,10,0.0
1337,high,0.6672946316433968,3,581.4985035404242,1,1,1,10,594.1859128767471
1338,medium,0.375973897464408,3,462.8490774498162,0,0,0,10,0.0
1339,high,0.7842848685393102,2,542.7636325552369,1,0,0,10,0.0
1340,high,0.7145119448447763,5,476.42116817392974,0,0,0,10,0.0
1341,medium,0.39898519249325853,4,430.73203207204006,0,0,0,10,0.0
1342,medium,0.5580950578213326,2,547.4691224485005,1,0,0,10,0.0
1343,low,0.32548587260927225,5,467.5698114679797,0,0,0,10,0.0
1344,low,0.4122585348999646,2,507.54980089994035,0,0,0,10,0.0
1345,low,0.20885428348648793,3,602.1363234899671,0,0,0,10,0.0
1346,medium,0.32923403641046006,4,591.1213103795377,1,0,0,10,0.0
1347,medium,0.40946655396858306,1,444.99067081439233,0,0,0,10,0.0
1348,medium,0.6920021852787267,6,548.6031602287086,1,0,0,10,0.0
